name,value,similarity,value_rank,similarity_rank
Si0.9Ge0.1,0.0019392,0.6930075883865356,61.0,183.0
LaFe3CoSb12,0.0019115,0.7272081971168518,62.0,58.0
CeFe4Sb12,0.0018204,0.6521417498588562,63.0,268.0
Mg2Si0.999Bi0.001,0.0016849,0.722449004650116,64.0,82.0
ZrNi1.98Cu0.02Sn,0.0016847,0.6933611631393433,65.0,181.0
Zr0.94Y0.06NiSn0.96Sb0.04,0.0015077,0.6773567795753479,66.0,231.0
CsBi4Te6,0.0014326,0.7411747574806213,67.0,12.0
NbCoSn,0.0013913,0.6719682216644287,68.0,237.0
Sr8Ga16Ge30,0.0013703,0.6629534363746643,69.0,250.0
Ba0.3Sr0.6La0.1TiO3,0.0013686,0.6846503615379333,70.0,212.0
In0.05Co4Sb12,0.0013279,0.6559979915618896,71.0,261.0
CuRh0.9Mg0.1O2,0.0012795,0.7399570941925049,72.0,14.0
Zn4Sb3,0.0012746,0.677547037601471,73.0,230.0
Cu1.98Se,0.0012493,0.7373603582382202,74.0,22.0
Zn0.99Al0.01O,0.0012285,0.6570146679878235,75.0,259.0
Tl0.01Pb0.99Te,0.0012024,0.6922900080680847,76.0,191.0
CeFe3.5Co0.5Sb13,0.0011791,0.634958028793335,77.0,278.0
K2Bi8Se13,0.0011596,0.6826741695404053,78.0,220.0
Tl2SnTe5,0.0011419,0.6678634285926819,79.0,244.0
Sr0.9Y0.1TiO3,0.0011343,0.7299619913101196,80.0,46.0
Cu2Se,0.0011309,0.7159964442253113,81.0,100.0
Mg2Si0.994Bi0.006,0.0011276,0.7249276638031006,82.0,71.0
Sr0.8La0.2TiO3,0.0010712,0.7081823348999023,83.0,135.0
CeFe2.5Co1.5Sb12,0.001063,0.6287757158279419,84.0,282.0
SrTi0.8Nb0.2O3,0.0010605,0.7066676616668701,85.0,138.0
WO2.722,0.0010256,0.73514324426651,86.0,30.0
Tl9BiTe6,0.0010222,0.7028945088386536,87.0,151.0
Ba8Ga18Ge28,0.00096267,0.6817243099212646,88.0,223.0
Sn1.2S1.2Ti2S4,0.0009277,0.6899762749671936,89.0,199.0
Mg2Si0.6Ge0.4Ag0.02,0.00092235,0.68345707654953,90.0,215.0
Mg1.95Ca0.05Si,0.00091656,0.7161337733268738,91.0,98.0
Sr0.147Ga0.298Ge0.555,0.00090519,0.7378137111663818,92.0,21.0
Sr0.9La0.1TiO3,0.00087569,0.703650951385498,93.0,145.0
CeFe3.5Co0.5Sb12,0.00085149,0.6288355588912964,94.0,281.0
CeFe2Co2Sb12,0.00084788,0.6550486087799072,95.0,264.0
In1.994Ge0.006O3,0.00084553,0.6921276450157166,96.0,192.0
Sr0.146Ga0.285Ge0.569,0.00084454,0.7191246747970581,97.0,90.0
Bi1.2S1.2Ti2S4,0.0008378,0.7027278542518616,98.0,152.0
In1.985Ge0.015O3,0.00082002,0.6952926516532898,99.0,170.0
Zn0.9975Al0.0025O,0.00081373,0.6817886233329773,100.0,222.0
Cu4.0Mo6S8,0.00081176,0.7054364681243896,101.0,142.0
Sr0.95La0.05TiO3,0.00079831,0.710584282875061,102.0,125.0
Sr0.145Ga0.302Ge0.553,0.0007938,0.7137480974197388,103.0,111.0
Pb1.8S1.8Ti2S4,0.00076427,0.6911343932151794,104.0,194.0
Ba8Au6.10Si38.97,0.00074892,0.7201765775680542,105.0,86.0
La3Te3.8Sb0.2,0.00074843,0.6793211102485657,106.0,228.0
In1.94Ge0.06O3,0.00074327,0.7066026329994202,107.0,139.0
La2.74Te4,0.0007234,0.7095810174942017,108.0,128.0
La3Te3.35Sb0.65,0.00071222,0.716185450553894,109.0,97.0
In1.998Ge0.002O3,0.00070346,0.697012722492218,110.0,165.0
CuRh0.6Mg0.4O2,0.00069341,0.7366004586219788,111.0,25.0
Ba8Au5.59Si39.01,0.00067734,0.6983210444450378,112.0,162.0
In1.9Ge0.1O3,0.00066102,0.6888265609741211,113.0,201.0
Ba8Ga16Si30,0.00065888,0.6880401372909546,114.0,203.0
La3Te3.35Bi0.65,0.00065084,0.7242516875267029,115.0,75.0
Zn0.995Al0.005O,0.00061551,0.6539864540100098,116.0,266.0
Mg1.9Ca0.1Si,0.00061432,0.6927506327629089,117.0,186.0
La3Te3.65Sb0.35,0.00061152,0.7183151245117188,118.0,92.0
Cr1.3Mo6S8,0.00060099,0.7383996844291687,119.0,19.0
Yb14MnSb11,0.00058838,0.7031676769256592,120.0,149.0
La2.99Te4,0.0005729,0.7096197009086609,121.0,127.0
Ba7SrAl16Si30,0.00055922,0.7065675854682922,122.0,140.0
Mg2Si0.98Ag0.02,0.00055855,0.7135645747184753,123.0,113.0
Ca2.4Na0.3Bi0.3Co4O9,0.00055136,0.68600994348526,124.0,210.0
Ca4.75Na0.25Al2Sb6,0.00055008,0.6813962459564209,125.0,225.0
La1.61Sr0.39Cu0.94Ti0.06O4,0.00052813,0.6807814240455627,126.0,227.0
Ca2.94Na0.06AlSb3,0.00051227,0.692881166934967,127.0,184.0
SrNd0.2Ti0.8O3,0.00049588,0.7146585583686829,128.0,107.0
Ca2.7Bi0.3Co4O9,0.00049458,0.7082376480102539,129.0,134.0
SrNd0.24Ti0.76O3,0.00048127,0.7238044738769531,130.0,77.0
Ca2.97Na0.03AlSb3,0.00048056,0.6926695108413696,131.5,187.0
SrNd0.17Ti0.83O3,0.00048056,0.7006460428237915,131.5,157.0
Ca2.85Na0.15AlSb3,0.00047239,0.6812429428100586,133.0,226.0
Ba8Ga16Sn30,0.00047208,0.6999799013137817,134.0,159.0
SrDy0.08Ti0.92O3,0.00047108,0.722831130027771,135.0,80.0
Ca2.7Na0.3Co4O9,0.00046486,0.6726561784744263,136.0,236.0
In1.8Ge0.2O3,0.0004532,0.6849151253700256,137.0,211.0
CaMnO3,0.00044807,0.7373085618019104,138.0,23.0
TlCr5Se8,0.00043513,0.6539984345436096,139.0,265.0
CuRh0.96Mg0.04O2,0.00042948,0.7358471751213074,140.0,28.0
CeFeCo3Sb12,0.00042481,0.6426737308502197,141.0,275.0
Ba8Au5.14Si39.51,0.00040782,0.718229353427887,142.0,93.0
Ba0.4Sr0.6PbO3,0.00039612,0.7158609628677368,143.0,101.0
Ca4.95Na0.05Al2Sb6,0.00037838,0.6649357080459595,144.0,247.0
WO2.9,0.00037693,0.7306190729141235,145.0,41.0
Zn0.9925Al0.0075O,0.00037044,0.679318904876709,146.0,229.0
Ba0.6Sr0.4PbO3,0.00036816,0.7132241725921631,147.0,115.0
Ag9TlTe5,0.00036637,0.6598509550094604,148.0,257.0
Fe1.3Mo6S8,0.00035205,0.6930776238441467,149.0,182.0
Tl2GeTe5,0.00035102,0.6281106472015381,150.0,283.0
Ca0.96Sm0.04MnO3,0.0003495,0.7423132658004761,151.0,9.0
Mn1.3Mo6S8,0.00034346,0.6969060301780701,152.0,167.0
Fe0.978Co0.00196Si1.96Y0.04O0.06,0.0003432,0.6490067839622498,153.0,270.0
CaYb0.05Mn0.95O3,0.00032131,0.724385142326355,154.0,73.0
Sr3Ti1.6Nb0.4O7,0.00031954,0.6703330278396606,155.0,238.0
Ba0.8Sr0.2PbO3,0.00031691,0.716503381729126,156.0,94.0
Zn0.97Al0.015Ti0.015O,0.00029159,0.6550925374031067,157.0,263.0
La0.95Sr0.05CoO3,0.00028884,0.6974408626556396,158.0,164.0
Zn0.97Al0.01Ti0.02O,0.00028721,0.6618914008140564,159.0,255.0
Ca0.9Bi0.1MnO3,0.00028677,0.7305467128753662,160.0,43.0
AgCrSe2,0.00028625,0.6878436207771301,161.0,204.0
Zn0.97Al0.02Ti0.01O,0.00028337,0.6594277024269104,162.0,258.0
CaGd0.96Mn0.04O3,0.00028211,0.7429533004760742,163.0,7.0
La1.95Sr0.05CuO4,0.00027469,0.7117785215377808,164.0,119.0
Ca0.9Sm0.1MnO3,0.00027331,0.7350782752037048,165.0,31.0
Zn0.97Al0.025Ti0.005O,0.00027135,0.662760317325592,166.0,251.0
Fe0.998Co0.002Si2,0.00026517,0.7161322832107544,167.0,99.0
CuCr0.95Mg0.05O2,0.0002595,0.7327068448066711,168.0,36.0
Ca0.9Y0.1MnO3,0.0002588,0.7365678548812866,169.0,26.0
Ca0.9Yb0.1MnO3,0.00025604,0.7208713889122009,170.0,85.0
Zn0.97Al0.03O,0.00025219,0.6558334827423096,171.0,262.0
CaGd0.98Mn0.02O3,0.00024393,0.739039957523346,172.0,15.0
ZrNi0.76Co0.004Cu0.2Sn,0.00024317,0.6955873370170593,173.0,169.0
CaGd0.94Mn0.06O3,0.00024188,0.7413315176963806,174.0,11.0
Ni2.0Mo6S8,0.00023574,0.6940947771072388,175.0,175.0
Sr1.6La0.4Nb2O7,0.00022898,0.6619603633880615,176.0,254.0
Ca0.9Tb0.1MnO3,0.00022662,0.7292467951774597,177.0,48.0
CuCr0.97Mg0.03O2,0.00022499,0.7364205718040466,178.0,27.0
In2O3,0.00021601,0.7245807647705078,179.0,72.0
Ca0.96Bi0.04Mn0.96Nb0.04O3,0.00021535,0.6928516030311584,180.0,185.0
BaPbO3,0.00021455,0.7034589648246765,181.0,147.0
CaYb0.1Mn0.9O3,0.00021057,0.7272008061408997,182.0,59.0
Sr2Ti0.8Nb0.2O4,0.00020917,0.6985524892807007,183.0,160.0
CuCr0.96Mg0.04O2,0.00020848,0.7399674654006958,184.0,13.0
Ca0.9Bi0.1Mn0.9Nb0.1O3,0.0002041,0.7055101990699768,185.0,141.0
CeFe1.5Co2.5Sb12,0.00020338,0.6289304494857788,186.0,280.0
CuRh0.99Mg0.01O2,0.00020333,0.7279146313667297,187.0,52.0
CaMn0.98Nb0.02O3,0.00019952,0.7265295386314392,188.0,64.0
CuFe0.9Cr0.1O2,0.00019837,0.7229415774345398,189.0,79.0
CaMn0.96Ru0.04O3,0.00019141,0.7277979850769043,190.0,53.0
CaMn0.94Ru0.06O3,0.00018339,0.7309578657150269,191.0,40.0
La0.98Sr0.02CoO3,0.00017539,0.705046534538269,192.0,144.0
CuCr0.98Mg0.02O2,0.00017455,0.7379687428474426,193.0,20.0
CaYb0.15Mn0.85O3,0.00017142,0.7358412146568298,194.0,29.0
Ca0.9Pb0.1MnO3,0.00016892,0.7288694381713867,195.0,50.0
Li0.0184Ni0.9816O,0.00016606,0.6952391862869263,196.0,171.0
CaMn0.98Ru0.02O3,0.00016313,0.7254026532173157,197.0,69.0
Li0.0242Ni0.9758O,0.00016311,0.7073262929916382,198.0,136.0
Ca0.9La0.1MnO3,0.00015994,0.725253164768219,199.0,70.0
Ca0.98Bi0.02Mn0.98Nb0.02O3,0.00015802,0.6941208243370056,200.0,174.0
Ca0.9Ho0.1MnO3,0.00015633,0.7110068202018738,201.0,121.0
CaMn0.9Ru0.1O3,0.00015387,0.7240630984306335,202.0,76.0
Fe1.94Ti0.06O3,0.00015089,0.7164775133132935,203.0,95.0
Li0.0066Ni0.9944O,0.00014996,0.6968725919723511,204.0,168.0
Fe1.96Ti0.04O3,0.00014956,0.7095118165016174,205.0,131.0
Li0.0024Ni0.9976O,0.00014775,0.7112597823143005,206.0,120.0
Ca0.96La0.04MnO3,0.00013891,0.7327428460121155,207.0,35.0
SrNb0.15Ti0.85O3,0.00012782,0.7106596231460571,208.0,124.0
Ca0.92La0.08MnO3,0.00012635,0.7300260066986084,209.0,45.0
La0.99Sr0.01CoO3,0.00012467,0.698485255241394,210.0,161.0
Fe1.96Sn0.04O3,0.00011987,0.7142742276191711,211.0,109.0
La0.3Ca2.7Co4O9,0.00010702,0.6766279339790344,212.0,233.0
La1.9Sr0.1CuO4,0.00010684,0.6904585957527161,213.0,196.0
Nd2Cu0.98Ni0.02O4,0.00010468,0.6747786998748779,214.0,235.0
Fe1.98Ti0.02O3,0.00010013,0.7093421816825867,215.0,133.0
Ca0.7Ho0.3MnO3,9.9069e-05,0.7139842510223389,216.0,110.0
La0.45Ca2.55Co4O9,9.8624e-05,0.7226152420043945,217.0,81.0
Ca0.94La0.06MnO3,9.7818e-05,0.7338720560073853,218.0,33.0
La0.8Sr0.2CoO3,9.7179e-05,0.696982204914093,219.0,166.0
Fe0.978Co0.00196Si1.96Y0.12O0.18,9.5143e-05,0.6688404679298401,220.0,243.0
CuRhO2,9.4267e-05,0.7339992523193359,221.0,32.0
CaMn0.82Ru0.18O3,9.1278e-05,0.7272321581840515,222.0,57.0
Ca0.98La0.02MnO3,8.8228e-05,0.7315783500671387,223.0,37.0
Ca0.9Nd0.1MnO3,8.8121e-05,0.7277466654777527,224.0,55.0
Fe1.98Sn0.02O3,8.6444e-05,0.7131809592247009,225.0,116.0
Ca0.7Tb0.3MnO3,8.3291e-05,0.7271683216094971,226.0,60.0
NdBiRu2O7,8.2074e-05,0.7148723006248474,227.0,106.0
Ca0.9Ce0.1MnO3,8.2052e-05,0.7211787104606628,228.0,84.0
La0.05Ca2.85Co3.8O8.55,8.0426e-05,0.7155205011367798,229.0,103.0
Mo3Te4,7.9084e-05,0.6833977699279785,230.0,216.0
SrMn0.96Mo0.04O3,7.8962e-05,0.7293984293937683,231.0,47.0
Nd1.4Bi0.6Ru2O7,7.8364e-05,0.6902433037757874,232.0,198.0
Ca0.9In0.1MnO3,7.318e-05,0.7263447046279907,233.0,65.0
YbBiRu2O7,7.0995e-05,0.7052503824234009,234.0,143.0
Ca3AlSb3,6.8214e-05,0.6886809468269348,235.0,202.0
La2CuO4,6.5241e-05,0.8095300197601318,236.0,2.0
Ca5Al2Sb6,6.4751e-05,0.692356526851654,237.0,189.0
Nd2Cu0.98Zn0.02O4,6.207e-05,0.7108502984046936,238.0,122.0
LaCoO3,6.0894e-05,0.8121435046195984,239.0,1.0
ZnO,6.0249e-05,0.7289549708366394,240.0,49.0
La1.85Sr0.15CuO4,5.5464e-05,0.710760235786438,241.0,123.0
CuCr0.99Mg0.01O2,5.4308e-05,0.7303230166435242,242.0,44.0
Mo6Te7S,5.3486e-05,0.7101492285728455,243.0,126.0
Ca0.7Y0.3MnO3,5.2271e-05,0.7387042045593262,244.0,17.0
Yb1.4Bi0.6Ru2O7,5.0975e-05,0.6896587014198303,245.0,200.0
Y0.5Bi1.5Ru2O7,4.5545e-05,0.6826900243759155,246.0,219.0
Nd2CuO4,4.3537e-05,0.7025308012962341,247.0,154.0
Zn0.9604Al0.0196Ni0.02O,3.873e-05,0.6067787408828735,248.0,284.0
Sr4.5Nb4.5O15.5,3.1667e-05,0.6772010922431946,249.0,232.0
SrMn0.98Mo0.02O3,2.5189e-05,0.7314227819442749,250.0,39.0
CaYb0.4Mn0.6O3,2.4477e-05,0.7267987728118896,251.0,62.0
Tl11.5Sb11.5Cu8Se27,2.3048e-05,0.6535085439682007,252.0,267.0
CuCrO2,2.2904e-05,0.7370547652244568,253.0,24.0
Bi2Ru2O7,2.2512e-05,0.727759838104248,254.0,54.0
Mo6Te6S2,2.1356e-05,0.713738203048706,255.0,112.0
La0.9Bi0.1NiO3,1.9626e-05,0.6937993168830872,256.0,177.0
Ni0.02Zn0.98O,1.8428e-05,0.7201222777366638,257.0,87.0
YBiRu2O7,1.546e-05,0.719267725944519,258.0,89.0
LaNiO3,1.4424e-05,0.8062491416931152,259.0,3.0
Sm0.5Ca0.5MnO3,1.1102e-05,0.7156453132629395,260.0,102.0
Al0.02Zn0.98O,1.0382e-05,0.741824209690094,261.0,10.0
La1.73Sr0.27Cu0.94Ti0.06O4,1.0256e-05,0.6876366138458252,262.0,205.0
Ca0.9Sb0.1MnO3,9.8016e-06,0.73145592212677,263.0,38.0
Nd2Ru2O7,6.953e-06,0.694684624671936,264.0,173.0
CaMn6CuO12,4.4697e-06,0.7029635906219482,265.0,150.0
Pr0.5Ca0.5MnO3,4.4312e-06,0.7026002407073975,266.0,153.0
Ca0.9Sn0.1MnO3,4.4186e-06,0.7280998826026917,267.0,51.0
NiO,2.8193e-06,0.6346564292907715,268.0,279.0
CaMn6.5Cu0.5O12,2.1087e-06,0.6922927498817444,269.0,190.0
LiMn2O4,2.0002e-06,0.6950156688690186,270.0,172.0
Sm1.7Ca0.3MnO3,1.9373e-06,0.7095708847045898,271.0,129.0
Y2Ru2O7,1.2717e-06,0.7143970727920532,272.0,108.0
La1.67Sr0.34Cu0.94Ti0.06O4,1.2403e-06,0.6820757389068604,273.0,221.0
CaMn7O12,1.0039e-06,0.7233800292015076,274.0,78.0
La1.69Sr0.31Cu0.94Ti0.06O4,7.1429e-07,0.6831315159797668,275.0,217.0
KBi6.33S10,3.7879e-07,0.7456735372543335,276.0,6.0
La1.85Sr0.15Cu0.94Ti0.06O4,3.1721e-07,0.6864722967147827,277.0,208.0
W0.95O2.95Co0.1O0.15,9.928e-08,0.7153443098068237,278.0,104.0
Tl2Cu2SnTe4,9.1558e-08,0.6650673747062683,279.0,245.0
La1.725Sr0.28CuO4,5.3039e-08,0.7095385193824768,280.0,130.0
W0.9O2.7Co0.2O0.3,4.3181e-08,0.6938149333000183,281.0,176.0
WO3,3.9868e-08,0.7509422898292542,282.0,5.0
W0.99O2.97Co0.02O0.03,3.5636e-08,0.7118204832077026,283.0,118.0
TlTiPS5,1.7655e-10,0.7023540139198303,284.0,155.0
